"code","abund.correlation","species.trend","trend.at.highest.predictions","trend.at.best.nfj.data","filename","n.data"
"POLIORI",NA,0.00872704505671885,0.00962668074134831,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V1/POLIORI-full-run-only-OhioLeps-V1.html",24016
"POLIPEC",NA,-0.0103027086686947,-0.0093984434219222,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V1/POLIPEC-full-run-only-OhioLeps-V1.html",24016
"POLITHE",NA,-0.0321783545764618,-0.0315140341984426,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V1/POLITHE-full-run-only-OhioLeps-V1.html",24016
"POLYCOM",NA,0.00944569494096903,0.00989997318986746,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V1/POLYCOM-full-run-only-OhioLeps-V1.html",24016
"POLYINT",NA,-0.0174247800429537,-0.0170223655443862,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V1/POLYINT-full-run-only-OhioLeps-V1.html",24016
"POMVER",NA,0.020734528995891,0.0215496461350577,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V1/POMVER-full-run-only-OhioLeps-V1.html",24016
"PYRCOM",NA,0.0886835422931418,0.0891213939668885,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V1/PYRCOM-full-run-only-OhioLeps-V1.html",24016
"SATACA",NA,-0.0283330770230722,-0.0275670885536172,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V1/SATACA-full-run-only-OhioLeps-V1.html",21934
"SATCA1",NA,0.0333618927830249,0.0340320438006008,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V1/SATCA1-full-run-only-OhioLeps-V1.html",24016
"SATCA3",NA,-0.0226716052786543,-0.0222629654717821,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V1/SATCA3-full-run-only-OhioLeps-V1.html",24016
"SATLIP",NA,-0.02573368383519,-0.0249913488957367,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V1/SATLIP-full-run-only-OhioLeps-V1.html",24016
"SATTIT",NA,-0.0478461507931423,-0.0471998665880164,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V1/SATTIT-full-run-only-OhioLeps-V1.html",24016
"SATYAPP",NA,0.0152476328000873,0.016321576800312,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V1/SATYAPP-full-run-only-OhioLeps-V1.html",24016
"SATYEUR",NA,-0.0139162305872361,-0.0134340349556514,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V1/SATYEUR-full-run-only-OhioLeps-V1.html",21934
"SPEYAPH",NA,-0.132599642963224,-0.13167518565848,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V1/SPEYAPH-full-run-only-OhioLeps-V1.html",24016
"SPEYCYB",NA,-0.0172488397871524,-0.0164312544749716,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V1/SPEYCYB-full-run-only-OhioLeps-V1.html",24016
"STRMEL",NA,0.0102458026903938,0.0109112527761641,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V1/STRMEL-full-run-only-OhioLeps-V1.html",24016
"THOBAT",NA,-0.047507508034605,-0.0466576539213861,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V1/THOBAT-full-run-only-OhioLeps-V1.html",24016
"THOPYL",NA,-0.0627075773589774,-0.0621450365602776,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V1/THOPYL-full-run-only-OhioLeps-V1.html",24016
"THYLIN",NA,-0.163363702885239,-0.162421103029658,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V1/THYLIN-full-run-only-OhioLeps-V1.html",24016
"VANATA",NA,0.00230038910772198,0.00253889773342314,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V1/VANATA-full-run-only-OhioLeps-V1.html",24016
"VANCAR",NA,-0.0586244885862159,-0.0583305805559764,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V1/VANCAR-full-run-only-OhioLeps-V1.html",24016
"WALEGE",NA,-0.0299234407033692,-0.0291858473338209,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V1/WALEGE-full-run-only-OhioLeps-V1.html",24016
