"code","abund.correlation","species.trend","trend.at.highest.predictions","trend.at.best.nfj.data","filename","n.data","zeroes.missed.messy"
"NASLHE",NA,-0.129228563371708,-0.128686611229963,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V2/NASLHE-full-run-only-OhioLeps-V2.html",24016,2157
"NYMANT",NA,-0.0124594767460887,-0.0120551749289541,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V2/NYMANT-full-run-only-OhioLeps-V2.html",24016,166
"PAPCRE",NA,0.0115850351603011,0.0117808781881088,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V2/PAPCRE-full-run-only-OhioLeps-V2.html",5050,3882
"PAPGLA",NA,-0.00497843241010973,-0.00420524130071565,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V2/PAPGLA-full-run-only-OhioLeps-V2.html",24016,2887
"PAPPOL",NA,-0.0243314581582329,-0.0236853570971008,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V2/PAPPOL-full-run-only-OhioLeps-V2.html",24016,3017
"PAPTRO",NA,-0.00945368795861354,-0.00851855207391594,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V2/PAPTRO-full-run-only-OhioLeps-V2.html",24016,2982
"PHOESEN",NA,0.0271881706769939,0.0275587816880627,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V2/PHOESEN-full-run-only-OhioLeps-V2.html",8360,3564
"PHOLCAT",NA,-0.0319122636087404,-0.0310188498966113,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V2/PHOLCAT-full-run-only-OhioLeps-V2.html",24016,407
"PHYTHA",NA,0.00733138995501843,0.00776920007891491,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V2/PHYTHA-full-run-only-OhioLeps-V2.html",24016,661
"PIERAP",NA,-0.0452209384731764,-0.0444030878594077,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V2/PIERAP-full-run-only-OhioLeps-V2.html",24016,2441
"POAHOB",NA,-0.0344661599688772,-0.0334450913717745,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V2/POAHOB-full-run-only-OhioLeps-V2.html",24016,2040
"POAVIA",NA,-0.0455114494272721,-0.0451039233197292,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V2/POAVIA-full-run-only-OhioLeps-V2.html",24016,2085
"POAZAB",NA,0.0443686722179205,0.0451882839367642,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V2/POAZAB-full-run-only-OhioLeps-V2.html",24016,2044
"POLIMYS",NA,-0.0462561825254037,-0.0452878134429257,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V2/POLIMYS-full-run-only-OhioLeps-V2.html",24016,1992
"POLIORI",NA,0.00872704505671885,0.00962668074134831,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V2/POLIORI-full-run-only-OhioLeps-V2.html",24016,2039
"POLIPEC",NA,-0.0103027086686947,-0.0093984434219222,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V2/POLIPEC-full-run-only-OhioLeps-V2.html",24016,1829
"POLITHE",NA,-0.0321783545764618,-0.0315140341984426,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V2/POLITHE-full-run-only-OhioLeps-V2.html",24016,1804
"POLYCOM",NA,0.00944569494096903,0.00989997318986746,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V2/POLYCOM-full-run-only-OhioLeps-V2.html",24016,1826
"POLYINT",NA,-0.0174247800429537,-0.0170223655443862,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V2/POLYINT-full-run-only-OhioLeps-V2.html",24016,1839
"POMVER",NA,0.020734528995891,0.0215496461350577,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V2/POMVER-full-run-only-OhioLeps-V2.html",24016,1960
"PYRCOM",NA,0.0886835422931418,0.0891213939668885,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V2/PYRCOM-full-run-only-OhioLeps-V2.html",24016,1440
"SATACA",NA,-0.0283330770230722,-0.0275670885536172,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V2/SATACA-full-run-only-OhioLeps-V2.html",21934,742
"SATCA1",NA,0.0333618927830249,0.0340320438006008,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V2/SATCA1-full-run-only-OhioLeps-V2.html",24016,657
"SATCA3",NA,-0.0226716052786543,-0.0222629654717821,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V2/SATCA3-full-run-only-OhioLeps-V2.html",24016,833
"SATLIP",NA,-0.02573368383519,-0.0249913488957367,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V2/SATLIP-full-run-only-OhioLeps-V2.html",24016,771
"SATTIT",NA,-0.0478461507931423,-0.0471998665880164,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V2/SATTIT-full-run-only-OhioLeps-V2.html",24016,686
"SATYAPP",NA,0.0152476328000873,0.016321576800312,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V2/SATYAPP-full-run-only-OhioLeps-V2.html",24016,1025
"SATYEUR",NA,-0.0139162305872361,-0.0134340349556514,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V2/SATYEUR-full-run-only-OhioLeps-V2.html",21934,1001
"SPEYAPH",NA,-0.132599642963224,-0.13167518565848,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V2/SPEYAPH-full-run-only-OhioLeps-V2.html",24016,2200
"SPEYCYB",NA,-0.0172488397871524,-0.0164312544749716,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V2/SPEYCYB-full-run-only-OhioLeps-V2.html",24016,1901
"STRMEL",NA,0.0102458026903938,0.0109112527761641,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V2/STRMEL-full-run-only-OhioLeps-V2.html",24016,562
"THOBAT",NA,-0.047507508034605,-0.0466576539213861,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V2/THOBAT-full-run-only-OhioLeps-V2.html",24016,510
"THOPYL",NA,-0.0627075773589774,-0.0621450365602776,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V2/THOPYL-full-run-only-OhioLeps-V2.html",24016,499
"THYLIN",NA,-0.163363702885239,-0.162421103029658,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V2/THYLIN-full-run-only-OhioLeps-V2.html",24016,1892
"VANATA",NA,0.00230038910772198,0.00253889773342314,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V2/VANATA-full-run-only-OhioLeps-V2.html",24016,871
"VANCAR",NA,-0.0586244885862159,-0.0583305805559764,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V2/VANCAR-full-run-only-OhioLeps-V2.html",24016,927
"WALEGE",NA,-0.0299234407033692,-0.0291858473338209,NA,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-OhioLeps-V2/WALEGE-full-run-only-OhioLeps-V2.html",24016,1833
