"code","abund.correlation","species.trend","trend.at.highest.predictions","trend.at.best.nfj.data","filename","n.data"
"BATPHI",0.8913,NA,0.00662261667261088,0.00579776124726206,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/BATPHI-full-run-only-NFJ-V1.html",9071
"BOLOBEL",0.8192,-0.0253301168561231,-0.0241273118579599,-0.0252016109795182,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/BOLOBEL-full-run-only-NFJ-V1.html",6236
"BOLOCHA",NA,0.0351604250071266,0.0358053327726342,0.0348978010112598,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/BOLOCHA-full-run-only-NFJ-V1.html",973
"BOLOEPI",0.9676,-0.011682500492371,-0.0106465262269078,-0.011444088092407,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/BOLOEPI-full-run-only-NFJ-V1.html",964
"BOLOSEL",0.9105,-0.0149292610941029,-0.0142770486326587,-0.0215933077120439,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/BOLOSEL-full-run-only-NFJ-V1.html",5813
"BREEXI",0.7299,-0.0368526706702512,-0.0347256164976537,-0.0369965516466407,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/BREEXI-full-run-only-NFJ-V1.html",2516
"BREISO",0.9845,NA,-0.00515423287544436,-0.00941014361870277,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/BREISO-full-run-only-NFJ-V1.html",1183
"CALBOR",0.4228,0.0405274272042468,0.0411523670693175,0.0397339955228594,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/CALBOR-full-run-only-NFJ-V1.html",2844
"CALLAUG",0.3831,0.00829557247916414,0.00918672662215612,0.00860363919312944,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/CALLAUG-full-run-only-NFJ-V1.html",8578
"CALLDUM",0.9832,0.00992041947611095,0.0113449340522616,0.00678958900365438,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/CALLDUM-full-run-only-NFJ-V1.html",1500
"CALLERY",0.9285,NA,-0.00699078970942396,-0.00812475439421653,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/CALLERY-full-run-only-NFJ-V1.html",2698
"CALLGRY",0.983,-0.0164881459317824,-0.0152617989623178,-0.0158292012499165,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/CALLGRY-full-run-only-NFJ-V1.html",10248
"CALLHEN",0.6083,0.088497068141547,0.0892049932642038,0.0883411763467076,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/CALLHEN-full-run-only-NFJ-V1.html",8841
"CALLIRU",0.9275,0.0477794455813565,0.0484499362680744,0.0483090444389961,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/CALLIRU-full-run-only-NFJ-V1.html",6139
"CALLMOS",0.9909,NA,0.0230990228760808,0.0224918164380272,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/CALLMOS-full-run-only-NFJ-V1.html",1277
"CALLNIP",0.9856,0.0609546463317562,0.0622678874180309,0.0606920717172129,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/CALLNIP-full-run-only-NFJ-V1.html",7602
"CALLPOL",0.9756,0.111550698751365,0.112538166735821,0.111100611417064,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/CALLPOL-full-run-only-NFJ-V1.html",4880
"CALLSHE",0.92,0.000355358396306139,0.00107735638418749,0.00077979207993204,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/CALLSHE-full-run-only-NFJ-V1.html",1366
"CALLSPI",0.7105,0.000663136046030689,0.00142457915065053,-5.31705615947153e-05,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/CALLSPI-full-run-only-NFJ-V1.html",1912
"CALNEM",0.9587,0.0495893971394177,0.0505024391255143,0.0494729446822136,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/CALNEM-full-run-only-NFJ-V1.html",982
"CALYCEC",0.8713,-0.00187303396638902,-0.000973288025155394,-0.00130163288813974,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/CALYCEC-full-run-only-NFJ-V1.html",6764
"CARTPAL",0.9807,-0.00053332194953196,0.000182682567842818,-0.00370698052532765,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/CARTPAL-full-run-only-NFJ-V1.html",5074
"CELLAD",0.8304,0.0115760111929507,0.0121239568702833,0.0119849410880619,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/CELLAD-full-run-only-NFJ-V1.html",10495
"CELNEG",0.7228,-0.0233699474064698,-0.0226807511193501,-0.0233357015140735,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/CELNEG-full-run-only-NFJ-V1.html",1907
"CEROET",0.9635,-0.0269709886939522,-0.0263192107781114,-0.0269662512383013,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/CEROET-full-run-only-NFJ-V1.html",1191
"CERPEG",0.9285,-0.026893139760178,-0.026248669887214,-0.0266392120315683,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/CERPEG-full-run-only-NFJ-V1.html",10387
"CERSTH",0.3681,-0.0415414536078467,-0.0408981350522075,-0.0425521507820006,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/CERSTH-full-run-only-NFJ-V1.html",1440
"CHLOGOR",0.9535,-0.0531587447593106,-0.0526063917680792,-0.0536730101353618,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/CHLOGOR-full-run-only-NFJ-V1.html",4849
"CHLOHAR",0.5952,-0.0795361893857651,-0.0787738179698465,-0.082340860323701,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/CHLOHAR-full-run-only-NFJ-V1.html",3822
"CHLOHOF",0.9957,0.0154521560309463,0.0162899428006735,0.0135760443135407,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/CHLOHOF-full-run-only-NFJ-V1.html",310
"CHLOLAC",0.9153,0.0137940510614602,0.0144736083352659,0.0128568465069149,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/CHLOLAC-full-run-only-NFJ-V1.html",1223
"CHLOLEA",0.9996,-0.0404806941924132,-0.0396731246361836,-0.0403702442918162,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/CHLOLEA-full-run-only-NFJ-V1.html",148
"CHLONYC",0.9254,-0.00885784119463186,-0.0081722982508694,-0.00973613350267659,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/CHLONYC-full-run-only-NFJ-V1.html",8441
"CHLOPAL",0.9897,0.01422214647873,0.0153231463098695,0.0125272359626406,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/CHLOPAL-full-run-only-NFJ-V1.html",1603
"COETUL",0.9074,-0.00884689782487284,-0.00746202557952458,-0.00888306262119498,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/COETUL-full-run-only-NFJ-V1.html",6957
"COLALE",0.9183,-0.00111302155560965,-8.00744676556775e-05,-0.00153716856156846,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/COLALE-full-run-only-NFJ-V1.html",1138
"COLCES",0.9248,-0.00759325231245003,-0.00681215284654035,-0.00696546640396928,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/COLCES-full-run-only-NFJ-V1.html",5600
"COLEU1",0.9981,0.0176166379204913,0.0185676094586356,0.0176967685132438,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/COLEU1-full-run-only-NFJ-V1.html",748
"COLEU2",0.845,-0.030546380844218,-0.0300463871278769,-0.0302205479111342,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/COLEU2-full-run-only-NFJ-V1.html",11370
"COLINT",0.9698,-0.0256553378715594,-0.0246821348786597,-0.0264295283463775,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/COLINT-full-run-only-NFJ-V1.html",3205
"COLOCC",0.9733,0.00351306405592404,0.00428376114924234,0.00278388485571353,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/COLOCC-full-run-only-NFJ-V1.html",861
"COLPHI",0.9352,-0.0186616597591865,-0.0180353512892157,-0.0186044403368059,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/COLPHI-full-run-only-NFJ-V1.html",8266
"COPAUR",0.955,-0.00371659903057043,-0.0030689482882944,-0.00348736406371054,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/COPAUR-full-run-only-NFJ-V1.html",1538
"CYLGEM",0.8833,0.00273584261963857,0.00326441339307271,0.00214633876392841,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/CYLGEM-full-run-only-NFJ-V1.html",4726
"DANGIL",0.8994,-0.00515040498887383,-0.00426488154530258,-0.00439975195629742,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/DANGIL-full-run-only-NFJ-V1.html",3593
"DANPLE",0.8208,0.0121978684260928,0.0128651666637398,0.01139012202919,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/DANPLE-full-run-only-NFJ-V1.html",11573
"DYMDYM",0.6097,-0.000357608253053721,0.000444857541869403,-0.0013379188566565,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/DYMDYM-full-run-only-NFJ-V1.html",852
"ENOANT",0.8937,0.00551615414032704,0.006380574905819,0.0054699132706208,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/ENOANT-full-run-only-NFJ-V1.html",6872
"ENOCRE",0.9071,0.00165874510108358,0.00221777455287728,0.00144961499453123,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/ENOCRE-full-run-only-NFJ-V1.html",2454
"ENOPOR",0.3016,-0.012490607285664,-0.0114889648523495,-0.0118615232230114,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/ENOPOR-full-run-only-NFJ-V1.html",5180
"EPACLA",0.8901,0.00381354679102095,0.0044230497593496,0.00421763435221294,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/EPACLA-full-run-only-NFJ-V1.html",10757
"EREEPI",0.9031,-0.0545122998105347,-0.0538047505402535,-0.0542180143203105,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/EREEPI-full-run-only-NFJ-V1.html",790
"ERYBAP",0.852,0.0212154524423367,0.0218831603878386,0.0216737584382681,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/ERYBAP-full-run-only-NFJ-V1.html",7760
"ERYBRI",0.8581,-0.00476814892560769,-0.00421064009924033,-0.00464674835716509,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/ERYBRI-full-run-only-NFJ-V1.html",9662
"ERYFUN",0.4742,-0.00825668309456941,-0.00765850972803017,-0.00766054385335782,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/ERYFUN-full-run-only-NFJ-V1.html",6421
"ERYHOR",0.9078,0.0222304779663166,0.0228474043422451,0.0222291337267535,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/ERYHOR-full-run-only-NFJ-V1.html",8097
"ERYICE",0.8562,-0.0372630812276735,-0.0353971584700759,-0.0384929819308204,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/ERYICE-full-run-only-NFJ-V1.html",7159
"ERYJUV",0.8389,0.000161882432125301,0.00106626610392613,0.000207818354161589,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/ERYJUV-full-run-only-NFJ-V1.html",8784
"ERYMAR",0.8013,-0.0611842380599351,-0.0606322936028365,-0.0610830542108998,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/ERYMAR-full-run-only-NFJ-V1.html",7817
"ERYPAC",0.9422,0.0174154117794944,0.0178997273814703,0.0174099622742155,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/ERYPAC-full-run-only-NFJ-V1.html",1783
"ERYPER",0.8885,-0.00778462710255672,-0.00701151999546057,-0.00715204557354453,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/ERYPER-full-run-only-NFJ-V1.html",5696
"ERYPRO",0.9583,0.00611681605346268,0.00653652752348499,0.00607687857183364,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/ERYPRO-full-run-only-NFJ-V1.html",1056
"ERYTRI",0.9095,0.00248508977470499,0.00323481381383095,0.00281847622588964,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/ERYTRI-full-run-only-NFJ-V1.html",1429
"ERYZAR",0.9139,-0.0203681079578728,-0.0196786822185064,-0.0198196503677603,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/ERYZAR-full-run-only-NFJ-V1.html",2932
"EUCAUS",0.9342,-0.0182475339216845,-0.0177518367253339,-0.0185499822448031,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/EUCAUS-full-run-only-NFJ-V1.html",2125
"EUCHYA",0.665,0.0447371215947876,0.0452002431729843,0.044862975168614,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/EUCHYA-full-run-only-NFJ-V1.html",1367
"EUCOLY",0.9973,-0.00929933805123692,-0.00860646982725388,-0.00986005115572979,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/EUCOLY-full-run-only-NFJ-V1.html",5272
"EUPBAT",0.9492,-0.0144504549292849,-0.0139429028681279,-0.0159501903932023,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/EUPBAT-full-run-only-NFJ-V1.html",1511
"EUPENO",0.8915,0.00271534523954722,0.00334590409268731,0.00229528869314393,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/EUPENO-full-run-only-NFJ-V1.html",1632
"EUPHCHA",0.9213,-0.00689824705567612,-0.00624505860336555,-0.00675017330869382,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/EUPHCHA-full-run-only-NFJ-V1.html",1969
"EUPHEDI",0.8203,-0.05210525662025,-0.0515062000156654,-0.0527828625239831,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/EUPHEDI-full-run-only-NFJ-V1.html",1680
"EUPHPHA",0.9365,-0.0190356090991322,-0.0177945293284836,-0.0189092315470326,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/EUPHPHA-full-run-only-NFJ-V1.html",6218
"EUPTCLA",0.534,0.00748211791299584,0.00789164610184789,0.00783391807435839,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/EUPTCLA-full-run-only-NFJ-V1.html",10155
"EUPYBIM",0.9991,-0.00758569252968381,-0.00630049499724983,-0.00962191933389136,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/EUPYBIM-full-run-only-NFJ-V1.html",5373
"EUPYCON",0.949,-0.0286920954524975,-0.0282130422920414,-0.0286135867424956,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/EUPYCON-full-run-only-NFJ-V1.html",4509
"EUPYDIO",0.4831,0.0209046435787919,0.0222005206971029,0.0217588633735856,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/EUPYDIO-full-run-only-NFJ-V1.html",8051
"EUPYDUK",0.8493,0.0408567559767555,0.0416147921733669,0.0410473755357483,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/EUPYDUK-full-run-only-NFJ-V1.html",2287
"EUPYVES",0.8553,0.00693793165385383,0.00853959455138753,0.00716510565448762,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/EUPYVES-full-run-only-NFJ-V1.html",9750
"EURLIS",0.9307,0.0172678110457697,0.0181734002727598,0.0177707083034804,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/EURLIS-full-run-only-NFJ-V1.html",8845
"EURMEX",0.9878,-0.0215266808272999,-0.0206919587100276,-0.0209285845096712,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/EURMEX-full-run-only-NFJ-V1.html",2010
"EURNIC",0.7361,0.0257028708591604,0.0268072187624706,0.0247816189937929,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/EURNIC-full-run-only-NFJ-V1.html",7231
"EURYMAR",0.2905,0.020828970906973,0.0216425161320992,0.0211497485571804,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/EURYMAR-full-run-only-NFJ-V1.html",6622
"EVEAMY",0.9927,-0.0192733294639403,-0.0187985350944389,-0.0190504789601007,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/EVEAMY-full-run-only-NFJ-V1.html",4320
"EVECOM",0.8564,0.0146645675201027,0.0154692985084353,0.0147997418102041,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/EVECOM-full-run-only-NFJ-V1.html",9806
"FENTAR",0.7564,-0.00349265102097703,-0.00259292507231559,-0.00333059877737798,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/FENTAR-full-run-only-NFJ-V1.html",8499
"GLALYG",0.9064,-0.0114414937834081,-0.0102749776729194,-0.0151622066512575,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/GLALYG-full-run-only-NFJ-V1.html",7664
"GLAPIA",0.8745,-0.0127155169075065,-0.012271483981944,-0.0141008045688747,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/GLAPIA-full-run-only-NFJ-V1.html",1443
"HABGRU",0.9424,-0.0820658610640309,-0.0814185948020529,-0.0824937434726937,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/HABGRU-full-run-only-NFJ-V1.html",989
"HELIERI",0.9689,-0.0153389674275366,-0.0146240764457497,-0.0154840715246333,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/HELIERI-full-run-only-NFJ-V1.html",1327
"HEMCER",0.849,0.050408512853138,0.051356410825623,0.0508855012267125,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/HEMCER-full-run-only-NFJ-V1.html",3025
"HEMISO",0.7201,-0.0215559083194362,-0.0210094055182939,-0.0211568020615552,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/HEMISO-full-run-only-NFJ-V1.html",3076
"HERSOS",0.9357,0.000608684693410869,0.0011687265842486,0.000115008203332767,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/HERSOS-full-run-only-NFJ-V1.html",5043
"HESCOM",0.9786,-0.0173343378265231,-0.0159680876999886,-0.0206659989658257,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/HESCOM-full-run-only-NFJ-V1.html",4643
"HESJUB",0.9356,-0.00942627194100952,-0.00872757001667201,-0.0104120970862399,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/HESJUB-full-run-only-NFJ-V1.html",1676
"HESLEO",0.9535,0.0794793922678637,0.0810075758744091,0.0788982673327033,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/HESLEO-full-run-only-NFJ-V1.html",6284
"HESLIN",0.9938,-0.0404620642345016,-0.0398493650746954,-0.0400406351107042,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/HESLIN-full-run-only-NFJ-V1.html",741
"HESMET",0.5246,0.0158180249058052,0.0170231964299479,0.0160784703144484,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/HESMET-full-run-only-NFJ-V1.html",5880
"HESNEV",0.748,-0.0339146602109177,-0.0335454882775088,-0.0342088931154361,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/HESNEV-full-run-only-NFJ-V1.html",1029
"HESOTT",0.3448,-0.0402886226237122,-0.0393232912992505,-0.0398759674230228,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/HESOTT-full-run-only-NFJ-V1.html",1905
"HESPAH",0.9088,-0.040694319230367,-0.0400126312837159,-0.0403238638923756,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/HESPAH-full-run-only-NFJ-V1.html",655
"HESSAS",0.6462,-0.0336703248452521,-0.0326808508947067,-0.0341880325050941,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/HESSAS-full-run-only-NFJ-V1.html",4388
"HESVIR",0.9985,-0.0300318112519992,-0.0289587091916248,-0.0298661707551742,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/HESVIR-full-run-only-NFJ-V1.html",868
"HYLPHY",0.9659,0.00239877028218076,0.00322317681131024,0.0025328631925392,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/HYLPHY-full-run-only-NFJ-V1.html",1861
